1771193702.6173456,BUY 68672.6,68672.60,0.0000
1771193703.5747354,SELL 68668.5,68668.50,0.0000
1771193703.675086,BUY 68681.4,68681.40,0.0000
1771193703.776815,SELL 68681.4,68681.40,0.0000
1771193703.883543,BUY 68681.6,68681.60,0.0000
1771193704.030049,CLOSE_LONG 68681.6,68681.60,0.0000
1771193704.1304762,BUY 68688,68688.00,0.0000
1771193704.461553,SELL 68688,68688.00,0.0000
1771193704.5635197,BUY 68690.7,68690.70,0.0000
1771193705.7213027,SELL 68702.6,68702.60,0.0000
1771193705.8271587,BUY 68702.6,68702.60,0.0000
1771193706.1428595,CLOSE_LONG 68722.7,68722.70,0.0293
1771193706.528842,BUY 68722.7,68722.70,0.0000
1771193707.060003,SELL 68704.6,68704.60,0.0000
1771193707.1611483,BUY 68704.6,68704.60,0.0000
1771193707.356291,CLOSE_LONG 68704.6,68704.60,0.0000
1771193707.4574232,BUY 68732.8,68732.80,0.0000
1771193707.557659,SELL 68722.5,68722.50,0.0000
1771193707.6632948,BUY 68722.5,68722.50,0.0000
1771193707.813733,CLOSE_LONG 68722.5,68722.50,0.0000
1771193708.173123,BUY 68727,68727.00,0.0000
1771193708.272955,SELL 68722.5,68722.50,0.0000
1771193708.475059,CLOSE_SHORT 68722.5,68722.50,0.0000
1771193708.826733,BUY 68732.5,68732.50,0.0000
1771193710.0603118,CLOSE_LONG 68732.5,68732.50,0.0000
1771193711.164651,BUY 68732.5,68732.50,0.0000
1771193711.264996,SELL 68729.5,68729.50,0.0000
1771193712.5141814,BUY 68727,68727.00,0.0000
1771193712.6213894,SELL 68722.5,68722.50,0.0000
1771193713.373158,CLOSE_SHORT 68722.5,68722.50,0.0000
1771193713.481587,BUY 68722.5,68722.50,0.0000
1771193716.248831,SELL 68722.5,68722.50,0.0000
1771193716.3509264,CLOSE_SHORT 68722.5,68722.50,0.0000
1771193716.4495041,SELL 68720.4,68720.40,0.0000
1771193716.6522284,BUY 68722.5,68722.50,0.0000
1771193717.6185358,SELL 68733.6,68733.60,0.0000
1771193718.4386237,BUY 68731.3,68731.30,0.0000
1771193718.714705,CLOSE_LONG 68731.3,68731.30,0.0000
1771193719.969751,SELL 68722.5,68722.50,0.0000
1771193720.0702834,BUY 68723,68723.00,0.0000
1771193721.3544018,SELL 68725.3,68725.30,0.0000
1771193721.8942893,BUY 68737.9,68737.90,0.0000
1771193722.857705,SELL 68725.3,68725.30,0.0000
1771193723.6176233,BUY 68725.3,68725.30,0.0000
1771193723.7217977,SELL 68721.3,68721.30,0.0000
1771193723.9015892,BUY 68725.3,68725.30,0.0000
1771193724.9073553,SELL 68725.3,68725.30,0.0000
1771193726.5149019,BUY 68737.1,68737.10,0.0000
1771193730.8114054,SELL 68737.1,68737.10,0.0000
1771193730.9170744,BUY 68737.1,68737.10,0.0000
1771193731.2258842,SELL 68725.3,68725.30,0.0000
1771193731.3329363,CLOSE_SHORT 68719.2,68719.20,0.0089
1771193731.628963,BUY 68719.2,68719.20,0.0000
1771193731.8814182,SELL 68719.2,68719.20,0.0000
1771193731.9821937,BUY 68719.2,68719.20,0.0000
1771193732.186687,SELL 68748.9,68748.90,0.0000
1771193732.507051,BUY 68748.9,68748.90,0.0000
1771193732.6116688,CLOSE_LONG 68748.9,68748.90,0.0000
1771193733.5147502,SELL 68748.9,68748.90,0.0000
1771193733.9326854,BUY 68738.8,68738.80,0.0000
1771193739.8486195,CLOSE_LONG 68750.2,68750.20,0.0166
1771193744.1176014,BUY 68750.2,68750.20,0.0000
1771193744.5802648,CLOSE_LONG 68740.6,68740.60,-0.0140
1771193745.5485625,BUY 68755.6,68755.60,0.0000
1771193746.358587,CLOSE_LONG 68755.6,68755.60,0.0000
1771193748.1293895,SELL 68747.2,68747.20,0.0000
1771193748.2290292,BUY 68741.2,68741.20,0.0000
1771193748.7218242,SELL 68741.3,68741.30,0.0000
1771193748.8243537,BUY 68745,68745.00,0.0000
1771193750.5773952,SELL 68744.5,68744.50,0.0000
1771193751.5154123,BUY 68760.4,68760.40,0.0000
1771193751.6166184,CLOSE_LONG 68760.4,68760.40,0.0000
1771193751.7206252,BUY 68754.5,68754.50,0.0000
1771193758.5343678,SELL 68763.5,68763.50,0.0000
1771193761.1914966,BUY 68754.5,68754.50,0.0000
1771193761.2926764,SELL 68752.5,68752.50,0.0000
1771193762.4127045,CLOSE_SHORT 68750.5,68750.50,0.0029
1771193762.5134323,SELL 68734.7,68734.70,0.0000
1771193762.6133597,BUY 68738.9,68738.90,0.0000
1771193762.717573,SELL 68737.2,68737.20,0.0000
1771193763.2918675,BUY 68743,68743.00,0.0000
1771193763.3915594,SELL 68734.6,68734.60,0.0000
1771193764.280271,BUY 68739.9,68739.90,0.0000
1771193764.3890567,SELL 68734.5,68734.50,0.0000
1771193765.487756,BUY 68739.8,68739.80,0.0000
1771193765.59124,SELL 68734.5,68734.50,0.0000
1771193765.7297688,BUY 68734.6,68734.60,0.0000
1771193765.829382,SELL 68731.8,68731.80,0.0000
1771193765.9334805,BUY 68734.6,68734.60,0.0000
1771193766.03367,SELL 68734.6,68734.60,0.0000
1771193766.1931746,CLOSE_SHORT 68734.6,68734.60,0.0000
1771193766.2952292,SELL 68736.1,68736.10,0.0000
