1771190813.3915868,68597.9,0.271
1771190813.4962902,68592.13500000001,0.257
1771190813.6058276,68592.77,4.032
1771190814.5151396,68589.37,0.323
1771190816.355727,68589.37,0.364
1771190816.7753394,68589.37,0.306
1771190816.8780918,68589.37,0.299
1771190817.567171,68589.37,0.324
1771190820.780249,68592.77,0.296
1771190820.8814418,68592.765,0.278
1771190820.982919,68592.765,0.287
1771190821.3225667,68590.525,0.292
1771190821.4220746,68592.765,0.260
1771190821.524588,68589.18,0.288
1771190821.6293538,68589.18,0.267
1771190822.177367,68589.18,0.319
1771190822.2849941,68584.515,0.297
1771190822.6413436,68584.515,0.308
1771190822.7416034,68584.515,0.286
1771190822.8447783,68584.515,2.349
1771190823.654278,68584.515,0.315
1771190823.760311,68584.515,0.279
1771190824.276585,68584.515,0.302
1771190824.3798196,68584.515,3.956
1771190824.8397112,68584.515,0.319
1771190825.7068336,68584.515,1.360
1771190825.8059342,68584.515,0.301
1771190827.7265487,68584.515,0.361
1771190829.590017,68584.515,0.340
1771190829.6914284,68584.515,0.293
1771190830.1453485,68584.515,0.312
1771190830.252762,68584.515,1.147
1771190831.773058,68584.515,0.343
1771190831.8770695,68584.515,0.326
1771190836.5895422,68584.515,0.321
1771190836.6899195,68584.515,0.310
1771190837.7696981,68584.515,0.353
1771190837.8766,68584.515,0.297
1771190842.2458313,68584.515,2.908
1771190842.351325,68584.51000000001,0.279
1771190848.1103046,68584.51000000001,0.306
1771190848.2188308,68584.33499999999,1.828
1771190848.5623221,68584.33499999999,0.305
1771190848.6680446,68584.33499999999,0.283
1771190855.584817,68584.33499999999,2.771
1771190855.6832373,68584.51000000001,0.280
1771190855.921806,68584.51000000001,1.802
1771190856.020867,68584.51000000001,0.271
1771190856.280431,68584.51000000001,0.316
1771190856.489132,68584.51000000001,0.322
1771190856.5967884,68584.51000000001,3.709
1771190856.6937096,68584.51000000001,0.290
1771190857.5144665,68584.51000000001,0.326
1771190857.6162384,68584.51000000001,0.291
1771190862.4471207,68584.51000000001,0.324
1771190862.5536985,68584.51000000001,0.305
1771190864.971167,68584.51000000001,0.301
1771190865.0797803,68584.33499999999,3.611
1771190869.7016196,68584.33499999999,0.355
1771190869.8107965,68584.33499999999,3.191
1771190886.1629767,68584.33499999999,0.325
1771190886.2701304,68584.51000000001,0.326
1771190894.3288338,68584.51000000001,2.512
1771190894.4307733,68584.33499999999,2.137
1771190896.3511071,68584.33499999999,0.328
1771190896.451762,68584.33499999999,0.300
1771190900.1548126,68584.33499999999,2.133
1771190900.255813,68584.33499999999,3.238
1771190900.3552027,68584.33499999999,0.311
1771190900.7641857,68584.33499999999,0.302
1771190900.8644657,68584.33499999999,0.289
1771190901.5152056,68584.33499999999,0.287
1771190901.673183,68584.87,0.049
1771190901.6742074,68584.33499999999,0.272
1771190904.276984,68584.33499999999,0.337
1771190905.588346,68584.33499999999,0.296
1771190905.6930335,68584.33499999999,0.317
1771190906.3014026,68584.33499999999,0.315
1771190906.4013448,68584.33499999999,0.308
1771190908.5618505,68584.33499999999,0.475
1771190908.6617107,68584.33499999999,0.379
1771190908.7640412,68584.33499999999,0.467
1771190911.689274,68584.33499999999,0.305
1771190911.7902522,68584.33499999999,0.288
1771190913.6228411,68584.33499999999,1.903
1771190913.7255569,68584.33499999999,0.311
1771190924.5821726,68584.33499999999,0.298
1771190924.684795,68584.51000000001,2.168
1771190924.787033,68584.51000000001,0.274
1771190924.885883,68584.51000000001,0.297
1771190925.162133,68584.51000000001,0.316
1771190925.2869213,68584.51000000001,0.370
1771190925.3882601,68584.51000000001,0.321
1771190925.5338316,68584.51000000001,0.322
1771190925.6393683,68584.51000000001,0.304
1771190926.5188236,68584.51000000001,3.409
1771190927.1190972,68584.51000000001,0.319
1771190927.2199082,68593.005,0.292
1771190927.324766,68593.005,2.680
1771190927.448934,68593.005,0.290
1771190927.5942872,68584.15,0.049
1771190927.5947578,68593.005,0.285
1771190928.3762565,68593.005,0.319
1771190928.4770713,68593.005,0.297
1771190929.2429,68593.005,1.966
1771190929.3431,68595.795,0.320
1771190929.8548439,68595.795,3.898
1771190929.9600835,68595.795,0.324
1771190930.485492,68595.795,0.320
1771190931.141841,68595.795,2.198
1771190931.271717,68595.795,0.369
1771190931.3723261,68595.795,0.295
1771190931.6999288,68595.795,0.292
1771190931.80025,68595.795,0.292
1771190932.176812,68595.795,0.345
1771190935.088964,68595.795,0.323
1771190935.1896906,68595.795,0.321
1771190935.5625687,68595.795,0.292
1771190936.1871123,68595.795,0.312
1771190937.258906,68595.795,4.146
1771190940.6422303,68595.795,0.410
1771190941.7258148,68592.83,2.849
1771190941.8328052,68592.83,1.464
1771190942.9335544,68592.83,0.363
1771190943.0408926,68592.83,0.306
1771190943.5181515,68598.23999999999,0.314
1771190943.8017604,68598.23999999999,0.378
1771190943.9047222,68598.23999999999,1.240
1771190944.006427,68598.03,0.311
1771190944.1082726,68598.03,0.306
1771190945.5151124,68606.07,0.333
1771190945.6207702,68606.07,2.071
1771190945.9308178,68606.07,2.101
1771190946.0297492,68606.07,0.299
1771190946.4551458,68606.07,0.321
1771190946.5579884,68606.07,0.254
1771190947.741947,68606.07,0.317
1771190947.8461065,68606.07,0.298
1771190947.9530306,68606.07,0.283
1771190948.0595622,68606.07,6.359
1771190949.284471,68598.03,0.329
1771190949.384352,68608.715,0.311
1771190949.611777,68608.715,0.303
1771190949.7114058,68598.03,0.304
1771190950.6877344,68598.03,0.361
1771190951.5157177,68598.03,1.552
1771190951.6177056,68598.03,1.699
1771190952.5445888,68608.965,0.478
1771190952.6441133,68598.03,0.412
1771190952.7492979,68598.03,0.440
1771190953.0217106,68598.03,0.376
1771190953.12625,68598.03,0.382
1771190953.4751685,68598.03,0.426
1771190953.577589,68598.03,0.323
1771190953.751268,68597.775,0.352
1771190953.8513277,68604.20499999999,0.319
1771190954.58928,68604.20499999999,0.290
1771190954.691209,68606.89499999999,0.292
1771190954.8018003,68598.03,1.548
1771190954.9012012,68598.03,0.269
1771190955.2838817,68606.925,4.193
1771190955.3858037,68606.92,0.332
1771190955.7673168,68606.92,0.328
1771190955.8760974,68605.645,0.339
1771190955.9851787,68605.645,0.318
1771190956.6058958,68605.645,0.466
1771190956.7098718,68605.645,0.330
1771190957.099044,68611.10500000001,0.279
1771190957.2077699,68605.645,0.343
1771190957.8433528,68583.975,0.301
1771190957.9456747,68584.015,0.324
1771190959.2018273,68584.015,0.371
1771190959.3100162,68584.015,0.298
1771190959.9960601,68584.015,0.303
1771190960.1023288,68584.015,0.257
1771190960.8577206,68584.015,1.421
1771190961.3651657,68584.015,0.303
1771190961.4665759,68584.015,0.309
1771190964.7224522,68584.15,0.053
1771190964.723153,68627.49,0.036
1771190964.7268329,68605.685,3.671
1771190964.824765,68619.85,0.310
1771190964.9269779,68612.92,0.311
1771190965.0314384,68612.92,0.321
1771190965.91445,68622.325,0.298
1771190966.018757,68622.325,2.021
1771190966.1147213,68622.325,0.296
1771190966.2247949,68612.92,1.767
1771190966.278767,68595.8,0.042
1771190966.279467,68583.8,0.030
1771190966.3234184,68606.92,0.278
1771190966.429793,68606.92,2.887
1771190967.1846106,68606.92499999999,0.303
1771190967.2853532,68606.92499999999,0.307
1771190967.5418603,68606.92499999999,0.311
1771190967.641404,68606.92499999999,0.275
1771190968.5191312,68621.1,0.313
1771190968.6221864,68621.1,0.254
1771190970.9575536,68612.16,0.069
1771190970.9580078,68621.1,0.313
1771190971.0533626,68612.92,0.286
1771190971.5148494,68612.92,2.079
1771190971.621141,68623.535,0.298
1771190974.190085,68612.92,0.290
1771190974.2917416,68626.185,0.332
1771190974.3932412,68626.185,0.299
1771190976.1107626,68626.185,0.371
1771190976.214418,68626.185,0.285
1771190978.7538352,68626.185,0.369
1771190978.8564858,68626.185,0.295
1771190979.0080817,68626.185,0.298
1771190979.117179,68626.185,0.346
1771190979.2252505,68619.58499999999,0.284
1771190979.3267045,68619.58499999999,0.290
1771190979.5048041,68619.58499999999,3.111
1771190979.6027262,68619.58499999999,0.321
1771190979.7042506,68619.58499999999,0.262
1771190980.5154245,68635.11499999999,0.305
1771190980.620807,68635.11499999999,1.982
1771190981.1929307,68635.11499999999,0.295
1771190981.342992,68635.11499999999,0.329
1771190981.4470758,68635.11499999999,0.295
1771190981.5476916,68635.11499999999,0.298
1771190981.70898,68627.235,0.259
1771190981.8170419,68617.785,0.277
1771190982.0517995,68617.785,1.533
1771190982.1557937,68617.79000000001,1.581
1771190983.5180092,68636.66,1.942
1771190983.6182756,68636.66,0.290
1771190985.3735604,68636.66,0.311
1771190985.480723,68636.66,1.330
1771190985.5806582,68636.66,0.302
1771190986.0015175,68636.66,0.323
1771190986.1025689,68636.66,0.308
1771190986.2767825,68636.66,2.384
1771190987.6679065,68627.985,0.302
1771190987.768952,68639.31,0.286
1771190988.0848184,68639.31,4.043
1771190988.183357,68619.715,0.254
1771190988.2918072,68619.715,2.368
1771190988.7810528,68619.715,0.304
1771190988.8853302,68640.875,0.298
1771190988.985992,68640.875,0.298
1771190989.0879147,68640.875,0.308
1771190989.1918085,68640.88,2.821
1771190989.7587461,68640.88,0.318
1771190989.8620186,68640.88,0.271
1771190990.1292765,68640.88,0.321
1771190990.2347884,68640.88,3.935
1771190990.337144,68638.16,0.278
1771190990.5122492,68638.16,0.296
1771190990.612451,68638.16,0.302
1771190990.9021232,68638.16,0.301
1771190991.0037596,68638.16,2.801
1771190991.101517,68638.16,0.299
1771190991.3628118,68638.16,1.297
1771190991.467378,68638.16,0.298
1771190991.5686476,68638.16,0.305
1771190991.6707616,68638.16,2.984
1771190992.0620897,68638.16,0.300
1771190992.1625366,68638.16,0.281
1771190992.4088316,68638.16,3.103
1771190992.5073001,68638.16,0.287
1771190992.8727205,68624.74,0.319
1771190992.9740949,68635.52,0.310
1771190994.9571328,68635.52,0.311
1771190999.040836,68624.74,1.707
1771190999.139813,68624.74,0.360
1771190999.2413263,68624.74,0.264
1771190999.3447115,68625.595,0.316
1771190999.45978,68632.54000000001,3.675
1771190999.5568433,68632.54000000001,0.260
1771190999.8728082,68632.54000000001,1.404
1771190999.9728093,68643.375,0.310
1771191000.079777,68643.375,3.963
1771191000.1795127,68643.375,0.254
1771191000.483124,68643.375,0.321
1771191000.596064,68643.375,0.291
1771191000.7975924,68643.375,0.305
1771191000.898106,68643.375,0.297
1771191000.9972808,68643.375,0.267
1771191001.0986438,68640.69,0.315
1771191001.198191,68640.69,0.242
1771191001.2999322,68640.69,0.285
1771191001.4014297,68640.69,0.264
1771191001.501653,68625.34,0.286
1771191001.602862,68643.375,0.296
1771191001.712203,68643.375,0.254
1771191001.9000535,68643.375,0.295
1771191002.0038671,68643.375,0.302
1771191002.1041296,68643.375,0.303
1771191003.2474818,68643.375,0.283
1771191003.349078,68643.375,0.300
1771191005.7481637,68643.375,0.325
1771191005.855099,68643.375,0.319
1771191006.9177105,68643.375,2.696
1771191007.0183852,68643.375,0.277
1771191008.1209993,68643.375,0.332
1771191008.223243,68643.375,0.264
1771191008.281745,68643.37,0.045
1771191008.3247874,68643.375,1.758
1771191008.6308296,68643.375,4.000
1771191008.6308665,68643.37,0.026
1771191008.7330782,68626.74,0.274
1771191009.5007408,68626.745,0.331
1771191009.6009831,68643.375,0.297
1771191009.7873094,68643.375,0.280
1771191009.8886487,68643.375,0.288
1771191011.4721065,68643.375,0.315
1771191011.5810869,68643.375,0.296
1771191013.2404702,68643.375,0.273
1771191013.3441036,68643.375,0.307
1771191014.7463598,68643.375,0.295
1771191014.8532252,68643.375,0.280
1771191014.9607337,68643.375,0.300
1771191016.4418967,68643.375,0.513
1771191016.5439277,68643.375,2.547
1771191017.0693462,68643.375,0.342
1771191017.1713295,68643.375,0.349
1771191022.614791,68643.375,5.109
1771191022.711705,68643.375,0.324
1771191022.7804036,68643.37,0.048
1771191022.8168,68643.375,0.292
1771191023.0485058,68643.375,0.304
1771191023.1491706,68643.375,0.290
1771191023.2537277,68643.375,0.281
1771191026.066822,68643.375,2.651
1771191026.2898102,68643.375,3.886
1771191026.3905137,68643.375,0.308
1771191030.4903848,68643.375,0.320
1771191030.5907698,68643.375,0.308
1771191030.8531082,68643.375,0.295
1771191030.9590638,68643.375,0.290
1771191031.030775,68643.38,0.044
1771191031.0316558,68643.38,0.032
1771191031.0316837,68643.38,0.021
1771191031.0607798,68647.225,2.588
1771191031.160321,68647.225,0.291
1771191031.261794,68647.225,0.289
1771191031.9340444,68647.225,0.310
1771191032.0343685,68651.065,0.285
1771191032.3478293,68651.065,2.494
1771191032.448098,68651.065,0.307
1771191033.3705602,68651.065,0.330
1771191035.747748,68651.065,3.123
1771191035.8452017,68651.065,0.312
1771191035.952923,68651.065,0.315
1771191036.2929697,68651.065,0.288
1771191041.7399378,68651.065,0.318
1771191041.840708,68651.065,0.299
1771191042.717811,68651.065,1.813
1771191042.8229146,68651.065,0.280
1771191043.122059,68651.065,0.313
1771191044.5150576,68651.065,0.311
1771191045.2962234,68651.065,0.302
1771191045.4008927,68651.065,3.177
1771191045.5984755,68651.065,0.344
1771191045.7730207,68651.07,0.054
1771191045.7768576,68655.58,0.314
1771191045.876705,68655.58,0.295
1771191046.2772505,68655.58,0.312
1771191046.376774,68660.08499999999,0.358
1771191046.4808245,68660.08499999999,3.729
1771191046.677809,68660.08499999999,0.315
1771191047.4577625,68660.08499999999,0.330
1771191047.557798,68660.08499999999,0.302
1771191048.0161629,68660.08499999999,0.466
1771191050.742815,68660.08499999999,3.621
1771191050.8464975,68660.08499999999,2.598
1771191055.9210036,68660.08499999999,0.315
1771191056.021234,68660.08499999999,0.289
1771191057.5167706,68660.08499999999,0.353
1771191060.224422,68660.08499999999,0.349
1771191060.3298433,68660.08499999999,5.010
1771191062.8098536,68660.08499999999,0.349
1771191062.9098752,68660.08499999999,0.260
1771191063.0105977,68660.08499999999,0.272
1771191064.0275826,68660.08499999999,0.304
1771191064.5161567,68660.08499999999,0.321
1771191065.3698885,68660.09,0.051
1771191065.3702717,68660.08499999999,0.372
1771191066.3589687,68660.08499999999,0.354
1771191066.463722,68660.08499999999,1.291
1771191066.5647383,68660.08499999999,1.566
1771191068.718456,68660.08499999999,0.384
1771191068.8207154,68660.08499999999,2.413
1771191068.9043279,68660.09,0.045
1771191068.9060898,68669.11,0.034
1771191068.921699,68669.10500000001,3.097
1771191068.943964,68669.11,0.035
1771191068.944031,68677.4,0.025
1771191069.0216973,68668.73999999999,3.257
1771191069.1195,68674.975,0.324
1771191069.2199576,68677.39499999999,0.327
1771191069.5990791,68677.39499999999,0.372
1771191069.7008026,68677.39499999999,0.519
1771191069.9811835,68677.39499999999,0.338
1771191070.114834,68677.39499999999,1.820
1771191070.2157154,68677.39499999999,2.144
1771191070.3139758,68677.39499999999,0.287
1771191070.3390627,68677.4,0.036
1771191070.387692,68677.4,0.042
1771191070.4170756,68687.14499999999,0.246
1771191070.5195785,68687.14499999999,0.288
1771191070.8311706,68687.14499999999,0.312
1771191070.9394636,68687.14499999999,0.267
1771191071.5154994,68687.14499999999,0.323
1771191071.8234076,68687.14499999999,0.342
1771191071.9270859,68687.14499999999,0.313
1771191072.4368546,68687.14499999999,0.308
1771191072.97742,68687.14499999999,0.281
1771191073.0864608,68687.14499999999,0.284
1771191074.1998556,68687.14499999999,0.338
1771191074.5153143,68687.14499999999,0.290
1771191075.2339993,68687.14499999999,0.327
1771191075.3354247,68687.14499999999,0.273
1771191075.436137,68687.14499999999,0.269
1771191075.537005,68687.14499999999,0.281
1771191075.639015,68687.14499999999,0.272
1771191076.4195466,68687.14499999999,0.309
1771191076.5266726,68687.14499999999,0.297
1771191079.075819,68687.14499999999,3.318
1771191079.1728969,68687.14499999999,0.296
1771191083.1304555,68687.14499999999,0.307
1771191084.0644455,68687.14499999999,0.298
1771191084.166832,68687.14499999999,2.401
1771191084.8128269,68687.14499999999,2.380
1771191084.915336,68687.14499999999,0.379
1771191085.3205929,68687.14499999999,0.340
1771191085.4230244,68687.14499999999,0.279
1771191088.108628,68687.14499999999,0.333
1771191088.2093372,68687.14499999999,0.307
1771191088.462144,68687.14499999999,0.284
1771191088.5662951,68687.14499999999,0.294
1771191088.672385,68687.14499999999,0.286
1771191090.443287,68687.14499999999,0.290
1771191090.5436342,68687.14499999999,0.313
1771191091.0906832,68687.14499999999,0.351
1771191091.1918855,68687.14499999999,0.314
1771191091.2937949,68687.14499999999,1.542
1771191091.4421287,68687.14499999999,0.250
1771191092.106563,68687.14499999999,0.333
1771191092.2071517,68687.14499999999,0.264
1771191092.3087327,68687.14499999999,0.265
1771191093.294975,68687.14499999999,0.314
1771191093.397826,68687.14499999999,0.315
1771191093.5022461,68687.14499999999,0.262
1771191093.6029637,68687.14499999999,0.305
1771191094.9151354,68687.14499999999,0.310
1771191095.0128334,68687.14499999999,0.274
1771191095.2555635,68687.14499999999,0.337
1771191095.359802,68687.14499999999,3.638
1771191097.1494377,68687.14499999999,0.313
1771191097.249836,68687.14499999999,0.287
1771191097.3522077,68687.14499999999,0.266
1771191098.1137702,68687.14499999999,0.342
1771191098.2257915,68687.14499999999,2.685
1771191099.1151092,68687.14499999999,0.314
1771191099.1568894,68687.15,0.043
1771191099.1572506,68696.17,0.031
1771191099.2158587,68696.16500000001,0.280
1771191099.3191166,68696.16500000001,0.262
1771191099.4270024,68696.16500000001,0.244
1771191099.7140164,68696.17,0.047
1771191099.7147431,68696.16500000001,0.288
1771191099.7677667,68696.17,0.037
1771191099.8198888,68705.185,0.268
1771191099.8797941,68705.19,0.036
1771191099.9206328,68705.185,0.285
1771191101.5164008,68714.205,0.297
1771191101.564332,68714.21,0.049
1771191101.6172328,68723.23000000001,0.296
1771191101.7853358,68723.23000000001,0.296
1771191101.889799,68723.23000000001,3.885
1771191101.9888144,68723.23000000001,0.268
1771191102.1197824,68723.23000000001,1.932
1771191102.2180734,68723.23000000001,0.288
1771191102.3187597,68715.725,0.387
1771191102.4207103,68715.26999999999,1.164
1771191103.404462,68719.515,0.311
1771191103.506082,68715.26999999999,0.283
1771191103.6049135,68715.26999999999,0.282
1771191103.7056043,68715.26999999999,0.273
1771191103.8120515,68724.905,0.293
1771191104.2081273,68724.91,0.309
1771191105.2023196,68724.91,0.323
1771191105.313805,68724.91,2.963
1771191105.5163083,68724.91,0.305
1771191105.6195676,68731.47,0.299
1771191105.7361612,68731.47,0.295
1771191105.8378582,68731.47,0.300
1771191107.2954016,68731.47,0.344
1771191107.4001467,68731.47,0.280
1771191108.7090824,68731.47,0.331
1771191108.809126,68731.47,0.303
1771191109.882258,68731.47,0.332
1771191109.984833,68731.47,0.247
1771191110.2431552,68731.47,0.339
1771191110.3508863,68731.47,0.327
1771191110.7698386,68731.47,0.338
1771191110.8693745,68731.47,0.287
1771191114.0470047,68731.47,0.319
1771191114.1503654,68731.47,0.303
1771191116.478269,68731.47,0.317
1771191116.5821567,68731.47,0.263
1771191116.8614867,68731.47,0.316
1771191116.9631596,68731.47,0.258
1771191118.8204827,68731.47,0.337
1771191118.9211674,68731.47,0.302
1771191119.0218782,68731.47,0.308
1771191119.1260512,68731.47,0.310
1771191119.5185854,68731.47,0.298
1771191119.6226418,68732.155,0.310
1771191119.8741975,68732.155,0.301
1771191119.9749432,68732.245,0.232
1771191120.0780623,68732.245,0.323
1771191121.2287173,68732.245,0.343
1771191121.324819,68732.25,0.037
1771191121.324969,68741.27,0.024
1771191121.3318636,68736.755,0.270
1771191121.4318006,68736.755,0.263
1771191122.5146034,68741.265,0.291
1771191122.7250817,68741.265,0.324
1771191122.831213,68741.265,0.290
1771191125.0970297,68741.265,0.329
1771191125.2006876,68741.265,0.316
1771191129.5816603,68741.265,0.370
1771191129.683976,68741.265,0.293
1771191129.7107663,68741.27,0.030
1771191129.784708,68748.365,0.289
1771191130.5575528,68748.365,0.365
1771191131.2419913,68748.365,0.330
1771191131.3432386,68748.365,0.275
1771191131.5161977,68748.365,0.251
1771191131.6208973,68755.455,0.255
1771191132.1748533,68755.455,0.366
1771191132.2742162,68755.455,0.285
1771191134.724604,68755.455,0.356
1771191134.8256884,68755.455,0.292
1771191135.2864788,68755.455,0.348
1771191135.3870435,68755.455,0.269
1771191137.325086,68755.455,0.342
1771191137.4279773,68755.455,0.295
1771191139.206274,68755.455,0.331
1771191139.3066583,68755.455,0.329
1771191139.4286742,68755.455,0.329
1771191139.7518675,68755.455,0.351
1771191139.958417,68755.455,0.314
1771191140.8927152,68755.455,0.378
1771191141.472162,68755.455,0.343
1771191141.5728807,68755.455,0.300
